origin_week,method,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3,status
2019-12-16,c,1.0,0.0,0.0,0.0,0.9159183122659963,0.7649362433589667,0.17256134006308568,0.7800194140245412,0.6711577226879903,0.6285666740857434,0.0,EXPLORATORY
2019-12-23,c,0.3333333333333333,0.0,0.0,0.0,0.8684189445052171,0.7380469315535804,0.14861709723389835,0.5674916943419508,0.5507130726429742,0.6352945457159989,0.0,EXPLORATORY
2019-12-30,c,0.0,0.0,0.0,0.0,0.8746248543069992,0.7359576921416947,0.14544432441421462,0.5151752674794544,0.5726992003750255,0.5838500986380581,0.0,EXPLORATORY
2020-01-06,c,0.0,0.0,0.0,0.0,0.8595837832068136,0.731794559809509,0.14745940253136872,0.43414743060985816,0.5536535640743071,0.6045711877430607,0.0,EXPLORATORY
2020-01-13,c,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.8826593545224699,0.7365552144886348,0.13890457973061068,0.5912247003383816,0.6530192584732192,0.7381782516282086,0.3333333333333333,EXPLORATORY
2020-01-20,c,0.3333333333333333,0.0,0.0,0.3,0.8830847792695943,0.7305563069468385,0.1493568172238778,0.48068308240564844,0.6761583721146517,0.6932082544183444,0.0,EXPLORATORY
2020-01-27,c,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.8960777964911043,0.7341629596848203,0.1532137821823543,0.7102742206912347,0.6366176918238027,0.6257291296083917,0.3333333333333333,EXPLORATORY
2020-02-03,c,0.6666666666666666,0.6666666666666666,0.0,0.3,0.890165137135518,0.7214518792265757,0.16446483013926655,0.7452920040660436,0.6058959529314374,0.6379570517938845,0.3333333333333333,EXPLORATORY
2020-02-10,c,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8788570248786451,0.7483704547183956,0.15466478165853254,0.6952481708048116,0.5670237023772996,0.6062438115721143,0.3333333333333333,EXPLORATORY
2020-02-17,c,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8562497643703904,0.7429324863636233,0.15826477583236084,0.44451170729285466,0.5446428016162771,0.6241363171547466,0.0,EXPLORATORY
2020-02-24,c,0.6666666666666666,0.6666666666666666,0.0,0.3,0.8930178371351618,0.7543799285004639,0.15285406779582822,0.6350463440941022,0.5999997779050088,0.6353130906435316,0.3333333333333333,EXPLORATORY
2020-03-02,c,1.0,0.6666666666666666,0.0,0.3,0.8998130809167899,0.7569503667509271,0.15328560997207757,0.6918754608142962,0.6547619364382967,0.5814722692326401,0.0,EXPLORATORY
2020-03-09,c,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9242522140362921,0.7766317240958653,0.1506635328984492,0.6390455699249302,0.751692763739698,0.6965551646513927,0.3333333333333333,EXPLORATORY
2020-03-16,c,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8624831906953545,0.7847010868295105,0.14931957238800597,0.5253162957861987,0.5696057871278872,0.6163633951309326,0.0,EXPLORATORY
2020-03-23,c,0.0,0.0,0.0,0.3,0.8680731251011151,0.7811676608959413,0.13340494064309477,0.4090405953952735,0.6312354181089177,0.6384524029341015,0.0,EXPLORATORY
2020-03-30,c,1.0,0.6666666666666666,0.3333333333333333,0.3,0.9326035273459212,0.7919401494871849,0.1239814763815356,0.8766414152806649,0.7269811132311771,0.7689948253842601,0.6666666666666666,EXPLORATORY
2020-04-06,c,1.0,0.3333333333333333,0.0,0.3,0.9422143637792947,0.8061099040940798,0.12605254386356474,0.8004134288759214,0.7815176309440048,0.799073834058258,0.3333333333333333,EXPLORATORY
2020-04-13,c,1.0,1.0,0.6666666666666666,0.4,0.9623777034414366,0.7913932784471838,0.10987970031426311,0.9974580759100382,0.8128644590186016,0.7787365420383792,1.0,EXPLORATORY
2020-04-20,c,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9301236285477846,0.7850874419505536,0.11605471992470777,0.7695687370177292,0.7379076397513794,0.784620992396606,0.3333333333333333,EXPLORATORY
2020-04-27,c,0.3333333333333333,0.3333333333333333,0.0,0.1,0.9142285171209069,0.7794253731508981,0.11878953726345816,0.7026211144387923,0.7062467268337235,0.7245903749353416,0.3333333333333333,EXPLORATORY
2020-05-04,c,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9417317937679098,0.8324264580453358,0.10864349472975929,0.7430341193364808,0.7882440289398427,0.8195045458477531,0.0,EXPLORATORY
2020-05-11,c,0.6666666666666666,0.0,0.0,0.1,0.9346386384890677,0.8291203036204112,0.10471643538428077,0.740972883818057,0.745441183947283,0.8301744764511094,0.0,EXPLORATORY
2020-05-18,c,0.3333333333333333,0.0,0.0,0.0,0.911051265388738,0.8332730187612903,0.1167659650785719,0.6511274405080117,0.6805192243541077,0.7943298252670187,0.0,EXPLORATORY
2020-05-25,c,0.0,0.0,0.0,0.0,0.8830806600382433,0.8306804764006872,0.11890883610669589,0.5592317720431664,0.6040621859420078,0.7534822639183549,0.0,EXPLORATORY
2020-06-01,c,0.0,0.0,0.0,0.1,0.8648694294944377,0.8193743548311619,0.11195851347962096,0.42477595702993215,0.5844910440163962,0.6512744041046298,0.0,EXPLORATORY
2020-06-08,c,0.0,0.0,0.0,0.1,0.8701125722820813,0.8089238031511455,0.1034651295439652,0.4571184768982228,0.6231439533024301,0.6488712115640213,0.0,EXPLORATORY
2020-06-15,c,0.0,0.0,0.0,0.1,0.8449483876246187,0.8004003347289639,0.1298809521251074,0.3712078340480661,0.5360166054527647,0.6018203701108887,0.0,EXPLORATORY
2020-06-22,c,0.0,0.0,0.0,0.0,0.7924118121757043,0.7458432850011201,0.17093798663908083,0.32662594110682175,0.4336134430727494,0.49549540282282173,0.0,EXPLORATORY
